Parallel_bps,Twist_bps,Butterfly_bps,PortfolioPnL_INR,Loss_INR
-1.9236096478112252,1.7268306018473267,0.09980103643187219,34775.151386348254,-34775.151386348254
-11.68678037619532,7.203934471626923,4.422694878575893,184008.33372418786,-184008.33372418786
7.910319470430469,-5.52404963259198,6.070043737237895,-151518.14987918333,151518.14987918333
-14.018510627922808,4.901906531216919,10.579144250998096,187282.08970203603,-187282.08970203603
-9.905363251306884,-1.215263532011456,-0.6969718425416688,128871.30596472418,-128871.30596472418
-5.034756541161992,-6.64097969431414,-1.7901747633890008,37444.604588436276,-37444.604588436276
-10.623037137261049,3.852347495975334,-4.397976688093303,174904.3495112116,-174904.3495112116
15.499344050175395,-6.060781708518427,-1.7237495537862082,-236361.83106634166,236361.83106634166
8.135172173696697,-7.091124441412614,0.020790850084346314,-147100.83100208238,147100.83100208238
13.071427542824281,-9.627920496765972,-0.39312802689116777,-225929.91857072146,225929.91857072146
2.5988279424842355,3.339233238391117,-4.897897345355041,-4668.824119640101,4668.824119640101
-13.204566130842764,4.470187521080883,1.402432419077955,197879.8094353446,-197879.8094353446
2.5049285034587654,1.2767133659805636,-2.7393528150628477,-19897.773988830453,19897.773988830453
2.3225369716100355,1.0494860599376603,-2.978501806530824,-18017.936034239025,18017.936034239025
18.657745111447564,-0.538622775818888,-4.245918013843349,-243222.69169188107,243222.69169188107
6.565536086338297,-5.6337656836126735,2.95226557003969,-125875.30495893561,125875.30495893561
11.58595579007404,-5.652298545438298,4.239837305525175,-196968.57055136608,196968.57055136608
4.127809269364983,3.301805672304404,10.352592571635208,-65095.11170542201,65095.11170542201
-2.453881160028705,-3.227010199526971,-5.324732705711423,29869.730418669522,-29869.730418669522
-8.158102849654384,0.8559637119162976,1.1457732106747498,111470.5821214586,-111470.5821214586
2.7669079933001903,3.5303764410594667,1.1982933929986879,-21764.78676685461,21764.78676685461
14.535340771573168,-3.4426337564787435,13.537063573663456,-249206.41581527086,249206.41581527086
6.256673477650062,-5.026881995928755,-5.889333642634812,-95536.97715774235,95536.97715774235
4.824724152431853,-1.789558177765521,3.4180874676103796,-83339.23081714465,83339.23081714465
4.732376245735448,-1.0572282107601256,-3.9383687763092485,-59115.23519590678,59115.23519590678
-15.148472246858645,0.14253025305109768,2.8378411266690593,197503.54579026336,-197503.54579026336
2.1409374413020394,-6.26293589488848,-0.5588390990934131,-60451.69507552685,60451.69507552685
3.8531737972883677,-4.793707353873945,-0.1308760903021247,-76881.64841930414,76881.64841930414
0.582087184459999,-5.538933943448166,0.37814219869525983,-38059.688937799154,38059.688937799154
5.607845263682344,4.324648400488918,6.672390772904803,-70077.7582567514,70077.7582567514
-13.776693679570911,-2.4066362962916004,0.6664945213250052,171206.70064964602,-171206.70064964602
5.137859509122088,1.685941966463871,19.473644699920897,-110933.24562589682,110933.24562589682
5.70890510693167,4.559967133712266,6.259048672831841,-69123.56342769925,69123.56342769925
6.51391251305798,-2.4808253342763718,3.608920684907955,-110245.20193643891,110245.20193643891
-7.728252145375718,0.02968505883516874,-3.0145916295610697,112127.40525556663,-112127.40525556663
0.8187413938632255,10.917406514147611,-6.181343382381195,62648.88630360421,-62648.88630360421
6.8626019037451345,-8.72155473693722,-3.878900761091069,-128425.45725626677,128425.45725626677
10.88950596967366,-1.3268297450360902,-4.579947289163183,-141838.14368310221,141838.14368310221
-7.153037092599682,4.314430233407445,-3.0636137215798946,127117.9435499411,-127117.9435499411
2.164585895819749,-0.10732406154823716,-2.9818897464479797,-21986.19740861908,21986.19740861908
21.439440893253256,-0.19231510442271535,-7.938507680618038,-269283.59139205964,269283.59139205964
1.8645431476942764,-3.43620173070264,3.409836206364086,-52120.19859016035,52120.19859016035
-7.925207384327006,0.6415231609172721,1.902826545959723,105233.47181103114,-105233.47181103114
8.657551941701215,-7.023681771307264,-2.6286384986789066,-146899.83160028112,146899.83160028112
-4.7494531116095615,-2.403763865177129,7.496178651289664,31834.453070646927,-31834.453070646927
4.049817109609555,-6.621505728830501,3.112673417194234,-97606.02842214164,97606.02842214164
21.22156197012633,1.741311135185549,-5.027747711923272,-263705.44603480434,263705.44603480434
-4.8423407286625135,6.769132158905936,-2.130504775050881,106512.39576362194,-106512.39576362194
4.438194281462284,3.029039809374423,-3.3182312430056706,-35195.83956972184,35195.83956972184
-0.5952535606180008,-15.370571855728894,-8.881576645968734,-50024.99320240357,50024.99320240357
-2.525681513931603,-5.572694233635479,6.248582812291286,-11614.174922417746,11614.174922417746
-14.301413779606326,0.04633363580269657,-0.6145153657684126,194552.12421482164,-194552.12421482164
14.412732890661156,-9.010535902803834,4.603868014539069,-253729.33625626538,253729.33625626538
0.10233061019587049,-4.69684748535191,1.0522998608070417,-28902.286335571625,28902.286335571625
1.9905969557347003,-3.1614415857293725,-0.28713680056381763,-42762.675503605016,42762.675503605016
-3.853135968617602,1.1194136236723766,3.140075009751762,49669.94878435401,-49669.94878435401
15.86016816145352,-8.283028866480041,9.59622706892381,-282365.59360852314,282365.59360852314
-19.520877995225018,2.204162937557555,1.680585558358258,270309.3841069406,-270309.3841069406
2.8099186773503266,-3.3915752149044125,-1.61472206017912,-51568.098750421486,51568.098750421486
-4.930009346588328,-2.071589325925018,3.1437495078327196,47329.64645636437,-47329.64645636437
3.5701548596504735,-3.8404913587330087,3.6852541316238114,-77952.63383080393,77952.63383080393
3.0729952087660934,3.416155921221706,4.172585482989311,-34220.32537818102,34220.32537818102
-8.289950109220722,-1.4284007542889472,2.517125339867447,97627.50457805245,-97627.50457805245
6.103702654334649,-1.0152496474227009,0.8462877602251846,-89804.35262617063,89804.35262617063
12.776648957884248,-4.738113034918462,2.5663330838625455,-203839.87254178946,203839.87254178946
-2.021926524338941,-0.7349841871994307,4.939911699640847,10530.722554780405,-10530.722554780405
8.254163489880298,2.6420691390751516,7.694526448574362,-117272.98371693815,117272.98371693815
0.2100384163275905,3.221202601756017,-0.6649389368051026,15898.433818676269,-15898.433818676269
3.241663524884421,-1.106992335500019,0.47335924968408616,-50753.72277610371,50753.72277610371
5.951570254369136,-4.795399463888202,9.410445150607048,-129957.86964112376,129957.86964112376
-10.06017381499702,-4.282284506011838,3.623067682720505,103545.26757482764,-103545.26757482764
7.916626939629358,1.7893677583917116,4.181038804639528,-108095.90876825231,108095.90876825231
-0.12246772846914623,-4.2612604337449165,-0.7219049887301808,-18964.215731308923,18964.215731308923
-6.771617115121117,5.66676726618034,0.1271560170134438,120825.06123787229,-120825.06123787229
-8.254971967925115,-0.29466697047708035,1.1928940630813396,106580.61981509143,-106580.61981509143
-5.637245528039747,-3.076154508470872,-0.09687488194986453,59977.906251926746,-59977.906251926746
2.4496657110872277,-2.785414696049615,-2.7621951919839183,-40532.981292385935,40532.981292385935
2.320499373576363,-7.25499700759816,-8.42303796240731,-47673.432463625395,47673.432463625395
-7.18444221252436,0.05958830463504799,0.8841083965111806,94827.3085524309,-94827.3085524309
14.75356216949552,1.8777413548001365,0.999640581437464,-191490.54311072954,191490.54311072954
-0.1901620790268883,-4.753235995644113,-1.3074416063708438,-19127.183964091702,19127.183964091702
-2.8865863892013834,1.9722573870369247,-3.748050551362003,59044.52506407303,-59044.52506407303
5.193465142411723,6.531678901890023,1.582483367271263,-39620.415753334855,39620.415753334855
4.017117220989414,2.6892094584295974,-0.9037136878814122,-37589.125816902415,37589.125816902415
2.2409248181041677,-0.2760767989870876,0.5986766170488484,-33209.00094663111,33209.00094663111
-7.730097838554665,1.2764207560790297,2.046714147976429,105581.39435068371,-105581.39435068371
14.511436077950417,2.3987148171989174,12.274691476299983,-214774.59544766112,214774.59544766112
-7.673475628880495,5.311725602196301,1.5528633885060454,127399.25430214604,-127399.25430214604
21.898029332176723,-7.1400415040184075,-3.9325811400582062,-322540.6879644294,322540.6879644294
-5.9939264544402215,-9.23124798753878,-5.397754970058907,46072.059590706405,-46072.059590706405
-7.59132661553698,1.8560316351764674,1.4512794237734337,108317.68234537281,-108317.68234537281
18.761708392158862,1.7189765272103168,-0.7006736253164082,-241920.07953699003,241920.07953699003
-8.984146713483579,3.6939269151655454,-6.228509759853019,156740.5905665013,-156740.5905665013
18.314587658543537,2.8783826856183223,0.07302285543083298,-231786.3184515302,231786.3184515302
-17.131345290908776,9.027261450795406,0.22271763788746538,277909.72270917444,-277909.72270917444
12.378163119734618,-9.461659705697137,-4.196201291599338,-205829.07907169164,205829.07907169164
0.05243699718183166,0.2162176009128851,-2.1130573941444166,5924.993534148899,-5924.993534148899
6.2284993234749875,-6.0264997976294925,-1.6628390865597473,-111414.97122906207,111414.97122906207
1.2029563171189885,2.2732734051314902,4.1150452449162165,-14904.07190331049,14904.07190331049
-11.246420918378693,-5.630295096812993,3.7551811303974354,112072.04528314584,-112072.04528314584
3.3231401197959167,-4.068524262739858,6.750728135738184,-83792.75306479326,83792.75306479326
1.1567463429285867,5.451377118556209,1.80540172554551,8493.312894410647,-8493.312894410647
20.60747924881987,5.281320319951115,1.9448189739930555,-254864.16965302528,254864.16965302528
9.715709509543554,1.62089066337326,7.869731180479807,-142812.09315245372,142812.09315245372
-9.649234605801045,4.719642100279361,5.453253546908542,140763.09660930684,-140763.09660930684
-17.587394864231143,-3.00567417357629,-12.14851282069655,252691.7113446191,-252691.7113446191
-2.6940683444455775,3.8265686840514066,7.981689037824584,35759.36346456824,-35759.36346456824
0.7409478041977519,7.656858894157844,-4.660900269114058,42537.92151347455,-42537.92151347455
-17.033824393551548,2.290128021402784,0.9351000875954285,239187.1814198852,-239187.1814198852
-0.3269474809409311,-9.812028207297924,-2.938858460865612,-39744.49548029315,39744.49548029315
-13.044695005048531,5.150838732966168,1.9245212027626446,197961.3564761604,-197961.3564761604
-9.398797863273552,-1.0411693043027324,-6.201890366878137,137267.79450475893,-137267.79450475893
-0.6267909727317188,4.6497571582021555,-3.637659407783895,42438.44644602902,-42438.44644602902
5.040465155178444,-3.285237418354055,-4.214149144824405,-74309.20490618612,74309.20490618612
-1.0703035995455783,-4.777245631676973,-3.9738085322023142,-465.93733820499347,465.93733820499347
-11.978778925888484,11.167958460373587,1.9397967359469246,215315.83439500636,-215315.83439500636
-6.997255079925856,2.0702073878142437,-0.6340740360870691,106861.41578386367,-106861.41578386367
-2.20969599533223,3.2608428561813634,4.2861466855627866,35848.90157394243,-35848.90157394243
-5.305011476105275,-1.9507262417936921,-2.2869979693339157,67131.54953443682,-67131.54953443682
-23.01921164735585,-3.7741190122355257,3.619880187816201,280857.97867436043,-280857.97867436043
16.449677135012838,-3.655277773744178,3.3051118553676484,-249538.32230747343,249538.32230747343
3.112501545435361,14.218450266563442,9.271114752243768,9012.345751012936,-9012.345751012936
-1.2791759148076653,-4.365761036918682,-8.969668739062197,17501.244932711732,-17501.244932711732
2.034636358672231,-3.9127585835389347,-7.674813272558526,-28125.80893855267,28125.80893855267
-6.465728842425266,-4.188795867946249,6.51614655584948,48086.53719505,-48086.53719505
8.816397569494505,-1.3604867108779644,7.574404485312791,-145661.75549776273,145661.75549776273
0.7736830764761831,-4.224116277512006,6.351993290189552,-49224.084488528744,49224.084488528744
5.3891004368465865,-5.755713906181877,-1.8996750048191957,-98059.57140816178,98059.57140816178
-8.756182533847571,-5.282106975301295,2.3655372309275604,83964.63247651537,-83964.63247651537
19.094166404701305,-9.534867133188529,1.9859609557221714,-312776.57558449055,312776.57558449055
-6.506425691218269,-1.3474761442093464,-3.7718518890657915,90362.54057042001,-90362.54057042001
-8.63990769679816,1.5274195695854162,-4.384219780874938,135875.45455761682,-135875.45455761682
2.704568257798388,-0.6453057487127922,-1.0786573921712437,-37047.035229967834,37047.035229967834
-9.07563662041598,-1.389678419350326,2.4969254713685887,108471.4487340078,-108471.4487340078
5.0091718762438076,-5.414017129256954,-0.448567350266625,-94907.09061851057,94907.09061851057
7.51387123371789,-9.089636388628449,0.9857975714631818,-151784.0430704521,151784.0430704521
-6.626237589458467,3.715517829655424,-3.3274363685628265,117543.88547800004,-117543.88547800004
-18.04882100664519,-5.055559516335487,-2.6323983476057573,223364.45680836818,-223364.45680836818
2.597225017214819,-4.702899148483057,2.121955051736914,-65332.126147466544,65332.126147466544
-16.6152006226896,2.1770995416463714,-6.755591593575212,252932.65339968307,-252932.65339968307
-6.5183610780215915,1.2038314150222602,-4.421705462478845,105677.27167245962,-105677.27167245962
-3.8455554422982536,5.3765441104129295,-1.7636283448351722,84777.65209267284,-84777.65209267284
8.356921120651418,-6.641896441934401,1.61314104202844,-151855.3891004871,151855.3891004871
14.415686206579004,-13.951345834176912,-6.105198379923755,-252020.20360301895,252020.20360301895
5.7707212718054,-1.8340729578370496,1.8351563693600184,-92208.46154585306,92208.46154585306
-6.039851867158205,1.3189847436375368,-0.9490082147561552,90813.93022915113,-90813.93022915113
11.677820616598073,-0.5381630120767853,2.5200976121610936,-166746.45421736702,166746.45421736702
-4.118769661224674,-1.7079180108045326,-2.8815750620808984,53973.40553385085,-53973.40553385085
3.9445214237829687,-2.5996462107804907,1.0883640843353661,-69700.65875623071,69700.65875623071
20.75400798645439,1.0418988216628526,0.514258588103028,-275496.5174030508,275496.5174030508
12.012139221639448,-3.7482163605364223,-9.728685255152092,-156367.1223912972,156367.1223912972
-10.080863109174041,-7.410979289427287,-4.4559725112075705,108303.34447163407,-108303.34447163407
0.18418379189551698,7.968468785702942,3.608169768613215,30199.144059938953,-30199.144059938953
-2.1910052880886424,4.2846632820379735,-9.78209027757615,77554.51344142985,-77554.51344142985
2.3561455810856593,3.3233708001204114,-6.089535232327467,1613.8579813869026,-1613.8579813869026
11.43754043206929,-0.10110610157176154,-1.024512224363568,-151991.91297795213,151991.91297795213
6.327818661062849,9.88134185802601,3.9315814023565565,-43330.55370052629,43330.55370052629
2.4822058630033608,-2.5633427277984557,-4.531576734254409,-35201.96352629881,35201.96352629881
8.303358165442456,-5.32876333098371,-0.27143842572803045,-139306.3782496255,139306.3782496255
-4.776574467651167,3.001074332484379,1.9490701497245866,75138.94788939909,-75138.94788939909
10.375399442578992,-3.988933097552068,-1.398664989764438,-157226.73285418053,157226.73285418053
-9.787637157823074,-0.650998214886225,0.7961137790443445,126383.52039101887,-126383.52039101887
7.569886166453519,-5.533931189570041,3.4640957968544246,-140211.86860843122,140211.86860843122
13.556378588049508,-0.06149798111187939,10.23489236976718,-209589.75648783776,209589.75648783776
-7.73789199103573,-4.775940769928334,-10.47264844468396,106272.51422410665,-106272.51422410665
14.96044311489183,0.8770587910515522,1.268589356991131,-200258.5044043727,200258.5044043727
2.7996862631982027,-5.788193554396392,10.58800382075892,-95785.86740171685,95785.86740171685
1.292211819752275,0.32794814205997036,3.6995220148886205,-25294.21594693135,25294.21594693135
4.810092317367133,0.3463448890491635,-3.3049530871775574,-54400.457625499024,54400.457625499024
4.7146835713599575,8.26948219036862,8.998459582180011,-43266.177070359205,43266.177070359205
15.931866266393971,-4.828123310592038,-4.5961830728883,-228220.75612951544,228220.75612951544
-1.2578692009964816,0.45447127178800556,5.285581301018153,5614.6670586112505,-5614.6670586112505
-16.924646297148193,9.834186995938689,0.2350314238370902,279351.28447898163,-279351.28447898163
-4.2688106994742006,-4.187108592510274,-9.421000451796573,59902.03716856216,-59902.03716856216
8.231705839619146,-0.8850514605967725,-5.726238109622175,-100714.34118789146,100714.34118789146
-12.95078772063616,0.3410272186511534,7.003472114983231,158113.80211134817,-158113.80211134817
-2.595913513636048,-6.780147914519571,-3.127995592696039,7322.904250295762,-7322.904250295762
-2.7272356974767047,-12.454244097777046,-3.6495961435911406,-19499.16250059407,19499.16250059407
-2.3093453020867796,3.667094513670552,9.648121951544512,25403.619062199636,-25403.619062199636
11.265650295477574,-2.972364858011252,-5.101701036651669,-154235.83749308996,154235.83749308996
25.733598032498605,-3.5775857766100754,1.4253013937121812,-369344.3017807988,369344.3017807988
-0.24125087110003277,0.9809917231637764,-0.47004537615085934,9649.684756477222,-9649.684756477222
-5.736620068802363,-1.7478578981525261,-1.1041736208194335,70944.79185329042,-70944.79185329042
-5.434247711337649,-2.5849205266018114,-0.6173644780332023,61187.57353247921,-61187.57353247921
-2.549772174208553,7.5560551784575605,-11.109729070113579,103104.3749144896,-103104.3749144896
10.915068519224619,4.306187289259654,-7.959618372935672,-103670.98977574392,103670.98977574392
-3.4268759408034875,-1.2576286242876968,-7.412714639188934,58800.1160699396,-58800.1160699396
-7.778166875908753,-4.130384144296797,6.729885786337109,65524.49937724461,-65524.49937724461
9.356783931474611,4.66141366966069,5.484003822069289,-115729.31722034654,115729.31722034654
-11.290517712172292,-0.8082245628838112,1.1651979624857205,144845.94790795317,-144845.94790795317
-12.221278088919455,5.233977478788837,-0.9114950389452704,194673.55013068905,-194673.55013068905
-3.7482080754959752,3.953294132861675,2.8139819906766714,64060.088190295704,-64060.088190295704
-3.609661658190799,6.071099982729397,-4.000810503996487,91077.67947384636,-91077.67947384636
6.159356069442637,1.9050092915123338,-0.4711095126967977,-71718.61600589461,71718.61600589461
3.2613302224211798,-6.456630963057651,3.1147842760102433,-86116.50882827702,86116.50882827702
-1.8490213644298903,-2.2158766991164476,4.34060893732651,1942.120452973238,-1942.120452973238
-7.043436905427592,-5.661416685584512,-9.563439642483864,89878.94912155884,-89878.94912155884
6.060099513456397,-7.016273696974064,7.22921726428223,-137474.1445309017,137474.1445309017
-20.81929407883722,11.214475277852038,2.0226710103646344,334471.5282681052,-334471.5282681052
-0.9671311187039239,-2.4540287247313155,1.2212251212351586,-3093.0470326589475,3093.0470326589475
-0.37634702424848365,5.318866634900541,1.862582168760032,28303.731512029663,-28303.731512029663
1.503017614618776,-1.9597723589164895,-0.6380511607856925,-28938.569570095075,28938.569570095075
3.0780176889205917,-8.618686007234903,-8.41499479495903,-65099.173697889266,65099.173697889266
7.43264094022715,-0.2999199430464454,-0.31041104575328615,-100930.85906423136,100930.85906423136
0.1843393306539316,1.630208172601173,-2.1770033275492557,11776.570861607262,-11776.570861607262
-7.783047254023127,2.1015794193493704,-4.875333991041125,128635.6958158646,-128635.6958158646
4.082527557144719,-8.73318535243286,3.1190052923338127,-109208.33927897172,109208.33927897172
4.7259748241304305,0.5122877778322921,5.288070663024127,-74718.6686934106,74718.6686934106
16.654744444625766,2.3400251821293883,-6.829696505787792,-194325.82913750372,194325.82913750372
-12.795769667357016,-1.060829225083886,-1.2670917189433095,170115.832249491,-170115.832249491
5.17659020469123,-4.238065898468214,0.2853861057143324,-92863.62656274869,92863.62656274869
-7.5538293235332254,-1.7836796246619375,-7.9043761212347246,112911.70705292995,-112911.70705292995
-9.232332461109042,-5.062274797079765,-6.801323781632517,115359.49411054325,-115359.49411054325
10.536417966078396,-6.108806784104156,12.087923005625223,-205627.38544736736,205627.38544736736
4.933179008808892,0.14163526983112515,-3.6735221987805033,-56181.80351115133,56181.80351115133
7.003098794089913,-3.7960822604467297,0.24510828090013262,-115038.3730914174,115038.3730914174
25.600845382687947,-4.298303327560814,6.711397736922517,-385094.3121704589,385094.3121704589
-7.031764251258874,0.8878801742715509,8.15329516564664,78253.82050081577,-78253.82050081577
-6.269670577877674,9.585279236806075,5.287555265099799,121334.17845253607,-121334.17845253607
-5.624667758942676,3.8600928316640006,5.175346928297301,82717.78779156353,-82717.78779156353
6.218099622171964,-8.422209520013041,-5.091692377642394,-115009.69396924987,115009.69396924987
-2.4751863555150475,0.01625312375514214,2.782285953634451,26209.50331136589,-26209.50331136589
1.7770100093325383,-6.635738157222568,0.314144057390219,-59783.67541072577,59783.67541072577
6.105857452838231,1.7541516463751174,6.196703113810349,-89119.10124130332,89119.10124130332
8.33922154548904,0.9392661586053677,0.6318488749703779,-109055.07743826465,109055.07743826465
-16.609609335159913,4.540589704641534,0.6898752062259373,245985.63380178128,-245985.63380178128
2.7157883719537343,-6.497070839934303,-6.6212648728432,-53681.32765737739,53681.32765737739
10.531528533329036,-1.7683953394090652,3.7682677461052365,-161036.33802619373,161036.33802619373
0.2831837613046117,0.09945017554342026,4.578813445006244,-15188.273441531088,15188.273441531088
-5.160447282173739,1.232533978299351,-2.3733944708061596,82208.74794374636,-82208.74794374636
-4.344962274323156,-0.8229127016618025,0.4822018612364477,52952.04667988982,-52952.04667988982
-4.787486216634774,6.707697910515426,-3.0434962112050483,107821.24703618704,-107821.24703618704
-1.8687164416135904,-1.8170760065994354,6.360535017681299,-936.1208136366681,936.1208136366681
1.9655477651157462,4.626752615068367,-5.8281091107699625,13076.901816335212,-13076.901816335212
2.6705026586925884,3.8426930548608293,1.6031568988943288,-19869.344232749478,19869.344232749478
10.654803750653512,-4.06552921755282,6.711583873737181,-182469.0543085482,182469.0543085482
22.9889812361925,-5.178976818374288,-1.43825463276546,-333372.1287861385,333372.1287861385
14.533844771177009,5.354002240717484,0.10723935563231883,-167863.99378080724,167863.99378080724
-4.201868170958573,-0.7137466980961072,-7.039005899396056,71142.59749675222,-71142.59749675222
-9.186519464841982,-3.411468286002038,-5.375747636621693,119750.72607863529,-119750.72607863529
-0.3468488738678118,1.1691604056600324,7.748757662039912,-9289.424714488634,9289.424714488634
-9.98354040738791,6.192449674806011,-0.34540188712237163,168107.89845329078,-168107.89845329078
-0.4946370965243295,3.2928794017686434,-4.630222406048984,36075.314538745064,-36075.314538745064
3.824097461840506,0.22031181360817356,2.7687653001918546,-57560.927882771124,57560.927882771124
2.891686439078181,11.277282307665839,0.026358506430659935,20485.757827812293,-20485.757827812293
-5.3099695500181765,-2.1756954482381476,-3.697814002734682,69676.77521645003,-69676.77521645003
-6.373871273065177,6.627328091741202,7.9709979902719175,100154.24459881574,-100154.24459881574
-5.707462937494762,-3.1139636128857457,0.9865646387179633,57909.39939193681,-57909.39939193681
-5.522230442809713,3.847226930326795,1.4663468455515978,90906.75080957917,-90906.75080957917
-15.15744114997232,9.65474555222269,9.775789563770916,229801.18267788173,-229801.18267788173
-6.127886904843862,-0.9300355466406047,0.6059974594917987,76089.83318916138,-76089.83318916138
3.34456789987025,2.6393708028755785,10.663707279827143,-58845.568999985946,58845.568999985946
-1.7694722749404939,-3.54221433850073,-7.70835596887674,25177.198393598785,-25177.198393598785
-7.3093003994191905,0.9383894696699245,8.256330669721159,81992.46616458938,-81992.46616458938
-5.176112990361714,1.8438174479199816,-0.06829093747244236,79656.67413268378,-79656.67413268378
11.88393273448084,10.270109591690213,1.0781571431193862,-108732.93914245935,108732.93914245935
-4.894394425182221,5.714489129887774,4.305307366719474,84925.22810458766,-84925.22810458766
18.467073257360337,0.015098945369431266,-0.1068876827090847,-248485.5136048256,248485.5136048256
5.906548306923093,4.402196795308372,5.592093470478133,-70886.51171665687,70886.51171665687
5.072740311072978,4.326802961130783,7.183341857122134,-64183.4924672656,64183.4924672656
13.821589910375272,1.020910474036411,0.6664940125193473,-182588.84471977662,182588.84471977662
1.4671368643332283,5.5346104704168475,-2.4152388542322942,15716.722622680461,-15716.722622680461
3.686733088729012,-2.429116525898613,-0.15110246968939675,-62106.40372709036,62106.40372709036
12.784518626072988,-1.0061933322188021,1.093734826427938,-180423.18105834516,180423.18105834516
-13.598561409799192,5.599186865622653,3.335237630220897,204125.47892051406,-204125.47892051406
21.632547233054602,-4.712890703281103,1.7683576204839477,-320966.1575472343,320966.1575472343
2.4938368371075526,7.1498970842844205,1.5663955562284069,61.59923187862106,-61.59923187862106
2.7902152577033923,2.480949266460211,1.773046643705924,-29110.94808415733,29110.94808415733
-4.464336145505283,1.5954006859679533,5.1928257389310675,55084.29787457036,-55084.29787457036
-10.265152994110602,2.1739978729583025,-3.732208275936763,159493.9472955643,-159493.9472955643
11.950466289248425,-9.05770844117818,-3.9364494787307986,-198608.8192455444,198608.8192455444
3.7721187506452085,6.901255898637447,1.758533763887399,-18974.71308742891,18974.71308742891
-5.551995266931984,9.805346652849789,-4.998892321088314,139552.59842861997,-139552.59842861997
-21.988059566200818,5.396944100409086,-2.9922014141183966,332546.9367555571,-332546.9367555571
-10.212328171307131,4.910494143972519,1.5200713936489032,159577.7442485818,-159577.7442485818
-5.640786307367284,-5.2605448320884864,2.385578442230751,42046.54434391116,-42046.54434391116
6.50201177958661,-1.448340488405693,9.11864109108266,-118951.63034205254,118951.63034205254
-10.700847663261525,-5.6711641669777455,-5.713714080780167,129108.0831503605,-129108.0831503605
-0.45586016355497805,1.2290342243338865,-0.8938064390130753,14951.73194567163,-14951.73194567163
3.520553965142968,-6.497545689041726,5.635831747438743,-96375.9898841613,96375.9898841613
